ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,Total_Actual_VCUs_Issued,Actual_Issuance_Start_Date,Actual_Issuance_End_Date,t_actual_days,t_actual_years,Total_Estimated_ERs_Actual_Period,q_quotient,log_q_success_indicator,Regime,Technology_Category,Tech_Biomass and Waste,Tech_Energy Efficiency,Tech_Other_Renewable,Scale_Category,Scale_Large,Is_International,Tech_Hydro,Tech_Industrial Gases,Tech_Other,Tech_Solar,Is_CDM
9714,Reduction in Greenhouse Gas emissions through replacement of Fuel Oil with Natural Gas in refinery furnace operations at Essar Oil Ltd.,RWTÜV GmbH,Fossil fuel switch: Oil to natural gas,,AMS-III.AH. 1.0,Registered,India,44521,ASP,2013-12-06 00:00:00,2013-09-25 00:00:00,2023-09-24 00:00:00,,,,,,,,,CDM,Other Renewable,False,False,True,SMALL,0,1,False,False,False,False,1
9715,"13.65 MW Wind Power Project of Khatau Narbheram & Co. in Tamil Nadu, India",URS Certification,Wind: Wind,,AMS-I.D. 17.0,Registered,India,26813,ASP,2013-11-08 00:00:00,2013-09-01 00:00:00,2023-08-31 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9718,Grid connected Solar PV Project in Rajasthan by GAIL (India) Ltd.,TÜV SÜD South Asia Private Limited (TÜV SÜD),Solar: Solar PV,,AMS-I.D. 17.0,Registered,India,8783,ASP,2013-11-08 00:00:00,2013-08-31 00:00:00,2020-08-30 00:00:00,8659.0,2016-03-14 00:00:00,2016-03-14 00:00:00,0.0,,,,,CDM,Solar,False,False,False,SMALL,0,1,False,False,False,True,1
9719,Renewable Energy Project Bundled by Livia Polymer Bottles Pvt. Ltd,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 17.0,Registered,India,12230,ASP,2013-11-06 00:00:00,2013-08-15 00:00:00,2023-08-14 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9720,"Grid Connected Wind Power Project by M/s. Venkatrama Poultries Limited at Tirupur, Tamil Nadu",Lloyd’s Register Quality Assurance Ltd. (LRQA)    ,Wind: Wind,,AMS-I.D. 17.0,Registered,India,7340,ASP,2013-11-11 00:00:00,2013-08-19 00:00:00,2023-08-18 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9722,2.5 MW Wind Project by Gokul Refoils & Solvent Limited,Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,AMS-I.D. 17.0,Registered,India,4256,ASP,2013-11-15 00:00:00,2013-08-26 00:00:00,2023-08-25 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9735,Bundled Wind Power Project by EKI Energy Services Limited (EKIESL-CDM.January-12-01),TÜV Rheinland (China) Ltd. (TÜV Rheinland),Wind: Wind,,ACM0002 13.0.0,Registered,India,58895,ASP,2014-02-27 00:00:00,2014-11-29 00:00:00,2021-11-28 00:00:00,,,,,,,,,CDM,Wind,False,False,False,LARGE,1,1,False,False,False,False,1
9739,"Greenhouse Gas emissions reduction by recovering metals and materials through Electronic Waste collection and recycling process performed at Attero Recycling Pvt Ltd plant located in Roorkee, Uttarakhand, India",RINA Services S.p.A. (RINA),EE Industry: Electronics,,AMS-III.BA. 1.0,Registered,India,17128,ASP,2013-12-13 00:00:00,2013-10-03 00:00:00,2023-10-02 00:00:00,,,,,,,,,CDM,Other Renewable,False,False,True,SMALL,0,1,False,False,False,False,1
9740,"MCL wind power project in Tamilnadu, India",Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,ACM0002 13.0.0,Registered,India,36966,ASP,2013-12-16 00:00:00,2013-09-30 00:00:00,2023-09-29 00:00:00,203136.0,2019-10-14 00:00:00,2022-05-13 00:00:00,942.0,2.5790554414784395,95337.363449692,2.130707129395199,0.7564539102578464,CDM,Wind,False,False,False,LARGE,1,1,False,False,False,False,1
9750,"3 MW Wind Power Plant of SMC at Gosa village in Porbandar district of Gujarat state, India",Perry Johnson Registrars Carbon Emissions Services (PJRCES)    ,Wind: Wind,,AMS-I.D. 17.0,Registered,India,6103,ASP,2013-12-05 00:00:00,2013-10-01 00:00:00,2023-09-30 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9755,Wind Power Electricity Generation in Maharashtra,URS Certification,Wind: Wind,,AMS-I.D. 17.0,Registered,India,4946,ASP,2013-12-20 00:00:00,2013-10-05 00:00:00,2023-10-04 00:00:00,35129.0,2016-08-12 00:00:00,2022-11-17 00:00:00,2288.0,6.264202600958248,30982.74606433949,1.133824610867297,0.125596529205643,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9757,"1.25 MW Wind Power Project in Jamnagar, Gujarat",URS Certification,Wind: Wind,,AMS-I.D. 17.0,Registered,India,2477,ASP,2013-12-20 00:00:00,2013-11-01 00:00:00,2020-10-31 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9771,Renewable energy generation at Hamira,RWTÜV GmbH,Biomass Energy: Agricultural residues: rice husk,,AMS-I.C. 20.0,Registered,India,116832,ASP,2016-02-12 00:00:00,2014-02-18 00:00:00,2024-02-17 00:00:00,628714.0,2022-07-28 00:00:00,2022-07-28 00:00:00,0.0,,,,,CDM,Biomass and Waste,True,False,False,SMALL,0,1,False,False,False,False,1
9772,"Biogas based power generation project in Maharashtra, India",RWTÜV GmbH,Methane avoidance: Manure,,AMS-I.D. 18.0,Registered,India,6690,ASP,2016-02-26 00:00:00,2015-11-10 00:00:00,2025-11-09 00:00:00,,,,,,,,,CDM,Biomass and Waste,True,False,False,SMALL,0,1,False,False,False,False,1
9776,Solar Thermal Power Project by APCL,TÜV Rheinland (China) Ltd. (TÜV Rheinland),Solar: Solar thermal power,,AMS-I.D. 17.0,Registered,India,4880,ASP,2014-01-03 00:00:00,2014-01-01 00:00:00,2020-12-31 00:00:00,,,,,,,,,CDM,Solar,False,False,False,SMALL,0,1,False,False,False,True,1
9793,5.4 MW bundled Wind power project activity in kutch district of Gujarat,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 17.0,Registered,India,12633,ASP,2014-06-06 00:00:00,2014-04-01 00:00:00,2024-03-31 00:00:00,79373.0,2023-12-07 00:00:00,2023-12-07 00:00:00,0.0,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9795,6.3 MW Wind Power Project by Diamond Power Infrastructure Ltd.,URS Certification,Wind: Wind,,AMS-I.D. 17.0,Registered,India,9743,ASP,2014-02-26 00:00:00,2013-12-01 00:00:00,2023-11-30 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9802,"Biomass Based Co-generation project at Karnal, Haryana",KBS Certification Services Pvt. Ltd (KBS),Biomass Energy: Agricultural residues: rice husk,,AMS-I.C. 19.0,Registered,India,17901,ASP,2015-04-28 00:00:00,2015-04-01 00:00:00,2025-03-31 00:00:00,,,,,,,,,CDM,Biomass and Waste,True,False,False,SMALL,0,1,False,False,False,False,1
9804,"Wind Electricity Generation at Tamil Nadu, India",Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,AMS-I.D. 17.0,Registered,India,6144,ASP,2014-02-28 00:00:00,2013-12-10 00:00:00,2023-12-09 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9805,"Waste heat recovery based captive power generation by Ambuja Cements, Rajasthan",RINA Services S.p.A. (RINA),EE own generation: Cement heat,,ACM0012 4.0.0,Registered,India,35227,ASP,2015-05-15 00:00:00,2015-02-17 00:00:00,2025-02-16 00:00:00,,,,,,,,,CDM,Other,False,False,False,LARGE,1,1,False,False,True,False,1
9810,Bundled Wind Energy Project,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 17.0,Registered,India,10058,ASP,2014-03-11 00:00:00,2013-12-31 00:00:00,2023-12-30 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9823,Real Waste Heat Recovery CDM Project,Bureau Veritas Certification Holding SAS (BVCH),EE own generation: Iron & steel heat,,ACM0012 4.0.0,Registered,India,36281,ASP,2014-06-20 00:00:00,2014-04-07 00:00:00,2024-04-06 00:00:00,,,,,,,,,CDM,Other,False,False,False,LARGE,1,1,False,False,True,False,1
9832,Alternative Green Power to Grid,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 17.0,Registered,India,16330,ASP,2014-03-28 00:00:00,2014-01-15 00:00:00,2024-01-14 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9833,"4 MW wind power project at Tuticorin, Tamilnadu, India",RWTÜV GmbH,Wind: Wind,,AMS-I.D. 17.0,Registered,India,7442,ASP,2014-03-14 00:00:00,2013-12-31 00:00:00,2020-12-30 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9835,Wind Power Project of RVC,URS Certification,Wind: Wind,,AMS-I.D. 17.0,Registered,India,3087,ASP,2014-03-11 00:00:00,2014-01-01 00:00:00,2020-12-31 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9842,"Bundled wind power project in Tamil Nadu, India",RWTÜV GmbH,Wind: Wind,,AMS-I.D. 17.0,Registered,India,6358,ASP,2014-03-18 00:00:00,2013-12-31 00:00:00,2023-12-30 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9843,5.6 MW Grid connected Renewable Bundled Hydro Electric Project,RWTÜV GmbH,Hydro: Existing dam,,AMS-I.D. 17.0,Registered,India,19343,ASP,2015-10-19 00:00:00,2015-07-28 00:00:00,2022-07-27 00:00:00,,,,,,,,,CDM,Hydro,False,False,False,SMALL,0,1,True,False,False,False,1
9853,Barapole Small Hydro Electric Project,URS Certification,Hydro: Run of river,,AMS-I.D. 17.0,Registered,India,25329,ASP,2014-05-02 00:00:00,2015-09-30 00:00:00,2022-09-29 00:00:00,,,,,,,,,CDM,Hydro,False,False,False,SMALL,0,1,True,False,False,False,1
9858,Hydro Power Project at Romai,Det Norske Veritas- CUK,Hydro: Run of river,,ACM0002 16.0,Registered,India,148604,ASP,2015-07-20 00:00:00,2016-01-01 00:00:00,2025-12-31 00:00:00,,,,,,,,,CDM,Hydro,False,False,False,LARGE,1,1,True,False,False,False,1
9859,Aftaab 5MW Solar PV Power Plant,Bureau Veritas Certification Holding SAS (BVCH),Solar: Solar PV,,AMS-I.D. 17.0,Registered,India,8995,ASP,2014-03-28 00:00:00,2014-01-10 00:00:00,2021-01-09 00:00:00,,,,,,,,,CDM,Solar,False,False,False,SMALL,0,1,False,False,False,True,1
9860,Agrahara Mini Hydel Scheme – I & II,TÜV Rheinland (China) Ltd. (TÜV Rheinland),Hydro: Run of river,,AMS-I.D. 17.0,Registered,India,4938,ASP,2014-03-25 00:00:00,2014-01-20 00:00:00,2024-01-19 00:00:00,,,,,,,,,CDM,Hydro,False,False,False,SMALL,0,1,True,False,False,False,1
9868,8.40MW Bundled Wind Power Project in Rajasthan by Friends Salt Works & Allied Ind. & Gautam Freight Pvt. Ltd.,Lloyd’s Register Quality Assurance Ltd. (LRQA)    ,Wind: Wind,,AMS-I.D. 17.0,Registered,India,14492,ASP,2014-04-15 00:00:00,2014-01-17 00:00:00,2024-01-16 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9871,Grid Connected Solar PV Project by M/s. D. J. Malpani in Rajasthan,Lloyd’s Register Quality Assurance Ltd. (LRQA)    ,Solar: Solar PV,,AMS-I.D. 17.0,Registered,India,21209,ASP,2014-05-14 00:00:00,2014-02-25 00:00:00,2021-02-24 00:00:00,161392.0,2022-08-12 00:00:00,2022-08-12 00:00:00,0.0,,,,,CDM,Solar,False,False,False,SMALL,0,1,False,False,False,True,1
9875,Bundled Wind Power Project- EnKing International (CDM.June-10-01),RINA Services S.p.A. (RINA),Wind: Wind,,AMS-I.D. 17.0,Registered,India,15095,ASP,2015-06-05 00:00:00,2016-03-23 00:00:00,2023-03-22 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9878,Bundled Grid Connected Wind Power Project by Gayathri Sustainable Energies India Private Limited.,TÜV Rheinland (China) Ltd. (TÜV Rheinland),Wind: Wind,,AMS-I.D. 17.0,Registered,India,11931,ASP,2014-04-29 00:00:00,2014-02-01 00:00:00,2024-01-31 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9883,Grid connected wind power project by CFML,Perry Johnson Registrars Carbon Emissions Services (PJRCES)    ,Wind: Wind,,AMS-I.D. 17.0,Registered,India,1429,ASP,2014-05-02 00:00:00,2014-02-01 00:00:00,2021-01-31 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9887,3.7 MW Bundle Wind Power Project in Maharashtra,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 17.0,Registered,India,6044,ASP,2014-05-02 00:00:00,2014-02-20 00:00:00,2021-02-19 00:00:00,33619.0,2021-09-02 00:00:00,2021-09-02 00:00:00,0.0,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9896,Perunthenaruvi small hydro electric project,URS Certification,Hydro: Run of river,,AMS-I.D. 17.0,Registered,India,18132,ASP,2014-06-13 00:00:00,2016-05-31 00:00:00,2023-05-30 00:00:00,,,,,,,,,CDM,Hydro,False,False,False,SMALL,0,1,True,False,False,False,1
9906,"2.1 MW Wind Project of Colourtex Industries Ltd. at Kutch district in Gujarat state, India.",URS Certification,Wind: Wind,,AMS-I.D. 17.0,Registered,India,3419,ASP,2014-05-28 00:00:00,2014-04-01 00:00:00,2024-03-31 00:00:00,21186.0,2022-02-03 00:00:00,2022-02-03 00:00:00,0.0,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9909,"5 MW Solar PV Power Plant CDM Project by Swiss Park Vanijya Pvt. Ltd.,- Tinwari, Jodhpur, Rajasthan, India",RINA Services S.p.A. (RINA),Solar: Solar PV,,AMS-I.D. 17.0,Registered,India,7814,ASP,2014-05-28 00:00:00,2014-03-15 00:00:00,2021-03-14 00:00:00,,,,,,,,,CDM,Solar,False,False,False,SMALL,0,1,False,False,False,True,1
9913,Bundled Wind Power Project- EnKing International (CDM.Dec-10-01),RWTÜV GmbH,Wind: Wind,,AMS-I.D. 17.0,Registered,India,15431,ASP,2015-03-06 00:00:00,2014-11-18 00:00:00,2021-11-17 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9918,2.1 MW Wind Power Project by Kaizen Switchgear Products in Rajkot District of Gujarat,URS Certification,Wind: Wind,,AMS-I.D. 17.0,Registered,India,3600,ASP,2014-06-13 00:00:00,2014-04-01 00:00:00,2024-03-31 00:00:00,24051.0,2023-03-02 00:00:00,2023-03-02 00:00:00,0.0,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9919,Solar PV power project by Moser Baer Photo Voltaic Limited,Bureau Veritas Certification Holding SAS (BVCH),Solar: Solar PV,,AMS-I.D. 17.0,Registered,India,7675,ASP,2014-06-05 00:00:00,2014-04-01 00:00:00,2021-03-31 00:00:00,,,,,,,,,CDM,Solar,False,False,False,SMALL,0,1,False,False,False,True,1
9924,"Grid Connected Wind Power Project in Gujarat, India",Lloyd’s Register Quality Assurance Ltd. (LRQA)    ,Wind: Wind,,ACM0002 14.0,Registered,India,38794,ASP,2014-08-07 00:00:00,2014-05-19 00:00:00,2024-05-18 00:00:00,192351.0,2024-06-06 00:00:00,2024-06-06 00:00:00,0.0,,,,,CDM,Wind,False,False,False,LARGE,1,1,False,False,False,False,1
9927,"Bundled wind power project at Satara, Maharashtra",EPIC Sustainability Services Pvt. Ltd. (EPIC),Wind: Wind,,AMS-I.D. 17.0,Registered,India,21481,ASP,2014-09-12 00:00:00,2014-07-07 00:00:00,2021-07-06 00:00:00,72046.0,2018-09-12 00:00:00,2021-10-21 00:00:00,1135.0,3.1074606433949348,66751.3620807666,1.0793187997096911,0.07633010112578947,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9928,Bundled Wind Power Project by EKI Energy Services Limited (EKIESL-CDM.April-13-03),EPIC Sustainability Services Pvt. Ltd. (EPIC),Wind: Wind,,AMS-I.D. 17.0,Registered,India,20316,ASP,2015-04-07 00:00:00,2016-01-05 00:00:00,2023-01-04 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9932,Bundled Wind Power Project by MLCO,Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,AMS-I.D. 17.0,Registered,India,11022,ASP,2014-06-25 00:00:00,2014-04-15 00:00:00,2024-04-14 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9938,"Kanchanjunga Hydro Power Project in Himachal Pradesh, India",TÜV SÜD South Asia Private Limited (TÜV SÜD),Hydro: Run of river,,ACM0002 14.0,Registered,India,89872,ASP,2014-08-06 00:00:00,2015-09-30 00:00:00,2022-09-29 00:00:00,429594.0,2023-11-09 00:00:00,2023-11-09 00:00:00,0.0,,,,,CDM,Hydro,False,False,False,LARGE,1,1,True,False,False,False,1
9939,"3MW Beedalli Mini Hydel Project, Kodagu District, Karnataka, India",Bureau Veritas Certification Holding SAS (BVCH),Hydro: Run of river,,AMS-I.D. 17.0,Registered,India,7489,ASP,2014-07-14 00:00:00,2014-07-01 00:00:00,2021-06-30 00:00:00,,,,,,,,,CDM,Hydro,False,False,False,SMALL,0,1,True,False,False,False,1
9950,Bundled Wind Power Project at Rajasthan India,Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,AMS-I.D. 17.0,Registered,India,4612,ASP,2014-07-29 00:00:00,2014-05-07 00:00:00,2021-05-06 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9952,Bundled Wind Project in RTK,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 17.0,Registered,India,7028,ASP,2014-07-30 00:00:00,2014-07-01 00:00:00,2024-06-30 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9958,3 MW Captive Wind Project by Bhagwati Spherocast Pvt. Ltd in Gujarat,URS Certification,Wind: Wind,,AMS-I.D. 17.0,Registered,India,5972,ASP,2014-08-05 00:00:00,2014-05-15 00:00:00,2021-05-14 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9959,"1.2 MW Captive Power Generation through biomass at Maa Durga Rice Products (P) Ltd., Orissa",SGS United Kingdom Limited (SGS),Biomass Energy: Agricultural residues: rice husk,,AMS-I.C. 19.0,Registered,India,6672,ASP,2014-08-21 00:00:00,2014-05-28 00:00:00,2024-05-27 00:00:00,,,,,,,,,CDM,Biomass and Waste,True,False,False,SMALL,0,1,False,False,False,False,1
9961,"5 MW Solar Photovoltaic Power Project by Backbone Enterprises Limited in Gujarat, India",Perry Johnson Registrars Carbon Emissions Services (PJRCES)    ,Solar: Solar PV,,AMS-I.D. 17.0,Registered,India,8513,ASP,2014-08-08 00:00:00,2014-05-19 00:00:00,2021-05-18 00:00:00,,,,,,,,,CDM,Solar,False,False,False,SMALL,0,1,False,False,False,True,1
9963,Grid Connected Wind Power Project - Bundle 1,SIRIM QAS INTERNATIONAL SDN.BHD (SIRIM),Wind: Wind,,AMS-I.D. 17.0,Registered,India,12485,ASP,2014-08-18 00:00:00,2014-05-23 00:00:00,2021-05-22 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9964,5 MW Solar PV Power Project at NTPC Faridabad,URS Certification,Solar: Solar PV,,AMS-I.D. 17.0,Registered,India,6844,ASP,2014-08-14 00:00:00,2014-06-01 00:00:00,2021-05-31 00:00:00,21011.0,2018-09-07 00:00:00,2018-09-07 00:00:00,0.0,,,,,CDM,Solar,False,False,False,SMALL,0,1,False,False,False,True,1
9965,Bundled Wind Power Project by Texonic Instruments,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 17.0,Registered,India,7309,ASP,2014-08-22 00:00:00,2014-06-01 00:00:00,2024-05-31 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9969,5.25 MW Bundled Wind Power Project in Tamilnadu,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 17.0,Registered,India,11711,ASP,2014-08-22 00:00:00,2014-06-05 00:00:00,2024-06-04 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9973,"Biomass based power plant in Mahendargarh, Haryana",SGS United Kingdom Limited (SGS),Biomass Energy: Agricultural residues: mustard crop,,AMS-I.D. 17.0,Registered,India,52453,ASP,2014-09-29 00:00:00,2014-07-10 00:00:00,2024-07-09 00:00:00,339552.0,2017-02-17 00:00:00,2021-12-30 00:00:00,1777.0,4.865160848733744,255192.28199863108,1.3305731558206821,0.2856097936299449,CDM,Biomass and Waste,True,False,False,SMALL,0,1,False,False,False,False,1
9985,"Bundled Wind Power Project in Tamilnadu, India, co-ordinated by Tamilnadu Spinning Mills Association (TASMA-II (B))",RWTÜV GmbH,Wind: Wind,,AMS-I.D. 17.0,Registered,India,9300,ASP,2014-09-19 00:00:00,2014-08-01 00:00:00,2024-07-31 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9988,Power Generation from Cooling of coke in Coke Oven Battery#4 of Rashtriya Ispat Nigam Limited,Bureau Veritas Certification Holding SAS (BVCH),EE own generation: Coke oven gas,,ACM0012 4.0.0,Registered,India,68312,ASP,2014-11-14 00:00:00,2014-08-13 00:00:00,2024-08-12 00:00:00,70516.0,2017-03-22 00:00:00,2017-03-22 00:00:00,0.0,,,,,CDM,Other,False,False,False,LARGE,1,1,False,False,True,False,1
9997,"Bundled micro hydro power generation project in West Bengal, India",SGS United Kingdom Limited (SGS),Hydro: Run of river,,AMS-I.F. 2.0,Registered,India,11234,ASP,2014-10-10 00:00:00,2015-01-01 00:00:00,2024-12-31 00:00:00,,,,,,,,,CDM,Hydro,False,False,False,SMALL,0,1,True,False,False,False,1
10002,5 MW Small Hydro Project by Jawala Hydro Power Pvt. Ltd,URS Certification,Hydro: Run of river,,AMS-I.D. 17.0,Registered,India,23135,ASP,2014-11-14 00:00:00,2016-01-01 00:00:00,2025-12-31 00:00:00,,,,,,,,,CDM,Hydro,False,False,False,SMALL,0,1,True,False,False,False,1
10009,Energy Efficiency Measures at MindSpace Building No 9 at Hyderabad,KBS Certification Services Pvt. Ltd (KBS),EE service: HVAC & lighting,,AMS-II.E. 10.0,Registered,India,14233,ASP,2014-12-29 00:00:00,2015-01-01 00:00:00,2024-12-31 00:00:00,59343.0,2023-03-16 00:00:00,2023-03-16 00:00:00,0.0,,,,,CDM,Other Renewable,False,False,True,SMALL,0,1,False,False,False,False,1
10013,Bundled Wind Project-II of Shivashri in Sadawaghapur Maharashtra,URS Certification,Wind: Wind,,AMS-I.D. 17.0,Registered,India,15431,ASP,2014-10-17 00:00:00,2014-08-01 00:00:00,2021-07-31 00:00:00,112451.0,2023-03-02 00:00:00,2023-03-02 00:00:00,0.0,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
10017,Grid Connected Solar PV Project by M/s. Giriraj Enterprises in Maharashtra,Lloyd’s Register Quality Assurance Ltd. (LRQA)    ,Solar: Solar PV,,AMS-I.D. 17.0,Registered,India,9953,ASP,2014-10-24 00:00:00,2014-09-01 00:00:00,2021-08-31 00:00:00,59088.0,2022-11-03 00:00:00,2022-11-03 00:00:00,0.0,,,,,CDM,Solar,False,False,False,SMALL,0,1,False,False,False,True,1
10024,Waste heat recovery from stoves of Blast Furnace-3 of Visakhapatnam Steel Plant,Bureau Veritas Certification Holding SAS (BVCH),EE own generation: Iron & steel heat,,ACM0012 4.0.0,Registered,India,44932,ASP,2015-04-22 00:00:00,2015-01-26 00:00:00,2025-01-25 00:00:00,42573.0,2021-06-14 00:00:00,2021-06-14 00:00:00,0.0,,,,,CDM,Other,False,False,False,LARGE,1,1,False,False,True,False,1
10026,Wind Power Project by Rajasthan Gum Private Limited (EKIESL-CDM.September-12-02),Lloyd’s Register Quality Assurance Ltd. (LRQA)    ,Wind: Wind,,AMS-I.D. 17.0,Registered,India,24923,ASP,2015-04-07 00:00:00,2016-01-05 00:00:00,2023-01-04 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
